dates,globrad_MJDayM2,tmax_degC,tmin_degC,vappres_kPa,windspeed_ms,prec_mmDay,irrig_mmDay,densef_percent,height_percent,lai_percent,sai_percent
2024-02-02,3.08216,7.69069,1.17875,0.69391,0.325,0,0,100,100,52.70571,100
2024-02-03,2.38624,8.65387,0.23776,0.6319,0.5765,0,0,100,100,52.70571,100
2024-02-04,2.80874,9.77962,-0.23415,0.62894,0.60883,0,0,100,100,52.70571,100
2024-02-05,3.37014,10.94733,0.60147,0.60769,0.56086,0,0,100,100,52.70571,100
2024-02-06,4.15129,9.90668,0.30175,0.55593,0.55291,0,0,100,100,52.70571,100
2024-02-07,3.48519,7.48185,-0.68561,0.63975,0.38294,0,0,100,100,52.70571,100
2024-02-08,5.82325,11.88408,3.04184,0.82446,0.26736,0,0,100,100,52.70571,100
2024-02-09,3.16582,12.4223,6.40869,0.77869,0.39022,0,0,100,100,52.70571,100
2024-02-10,6.22279,14.60915,7.49207,0.6725,1,0,0,100,100,52.70571,100
2024-02-11,5.90355,11.02192,4.52913,0.67268,0.63944,0,0,100,100,52.70571,100
2024-02-12,6.25072,10.01684,0.19735,0.63711,0.47096,0,0,100,100,52.70571,100
2024-02-13,6.53309,10.48789,0.53131,0.56764,0.52494,0,0,100,100,52.70571,100
2024-02-14,5.51071,11.9989,0.33488,0.52544,0.33165,0,0,100,100,52.70571,100
2024-02-15,6.33299,15.00447,2.26836,0.64502,0.40568,0,0,100,100,52.70571,100
2024-02-16,6.66964,14.53415,4.35516,0.72852,0.46158,0,0,100,100,52.70571,100
2024-02-17,7.64001,14.96453,3.78762,0.8257,0.52871,0,0,100,100,52.70571,100
2024-02-18,7.22413,13.92044,2.52348,0.77951,0.34396,0.005,0,100,100,52.70571,100
2024-02-19,8.09637,14.74343,5.56923,0.7938,0.59995,2.413,0,100,100,52.70571,100
2024-02-20,9.69809,11.53112,2.83448,0.75425,0.39217,1.09,0,100,100,52.70571,100
2024-02-21,8.56985,12.78607,0.25036,0.61608,0.36649,0,0,100,100,52.70571,100
2024-02-22,2.10366,10.08838,3.68651,0.83287,0.29274,25.895,0,100,100,52.70571,100
2024-02-23,12.46327,10.38964,0.56209,0.62107,0.41743,0.007,0,100,100,52.70571,100
2024-02-24,11.92823,10.83459,-0.38883,0.49662,0.4954,0,0,100,100,52.70571,100
2024-02-25,12.17637,11.27214,-2.28822,0.45663,0.47967,0,0,100,100,52.70571,100
2024-02-26,6.67242,12.1349,4.65537,0.51427,0.50471,0,0,100,100,52.70571,100
2024-02-27,5.56312,10.95801,3.78356,0.74787,0.38227,0.693,0,100,100,52.70571,100
2024-02-28,7.3494,11.99713,5.14989,0.8399,0.30917,0.477,0,100,100,52.70571,100
2024-02-29,12.38093,17.17187,1.7811,0.7464,0.45025,0,0,100,100,52.70571,100
2024-03-01,3.34667,6.5448,4.05752,0.84835,0.27478,6.272,0,100,100,52.70571,100
2024-03-02,10.77098,13.80823,1.25851,0.73249,0.59197,0,0,100,100,52.70571,100
2024-03-03,10.89117,12.49367,5.9905,0.69827,0.91313,0,0,100,100,52.70571,100
2024-03-04,7.52615,12.521,1.93503,0.7706,0.34001,1.094,0,100,100,52.70571,100
2024-03-05,8.09114,11.53922,2.72603,0.73606,0.59096,0.78,0,100,100,52.70571,100
2024-03-06,9.47311,10.03081,0.24363,0.59324,0.68288,0,0,100,100,52.70571,100
2024-03-07,15.33799,12.84973,-1.76624,0.52355,0.49654,0,0,100,100,52.70571,100
2024-03-08,12.74684,13.09648,-1.05025,0.49722,0.65733,0,0,100,100,52.70571,100
2024-03-09,7.84509,12.98238,7.98039,0.50274,0.81475,0,0,100,100,52.70571,100
2024-03-10,2.0741,9.4753,1.13935,0.71858,0.70523,16.059,0,100,100,52.70571,100
2024-03-11,14.50186,11.93977,-0.50722,0.66699,0.4224,0,0,100,100,52.70571,100
2024-03-12,11.24519,13.02234,3.5350799999999998,0.70026,0.68445,0.601,0,100,100,52.70571,100
2024-03-13,15.99706,14.84625,4.73527,0.84209,0.35061,1.794,0,100,100,52.70571,100
2024-03-14,15.36156,19.81788,2.80573,0.749,0.34399,0,0,100,100,52.70571,100
2024-03-15,9.34428,15.42065,5.84702,0.84243,0.42587,0.716,0,100,100,52.70571,100
2024-03-16,17.55594,17.44424,6.10027,0.91912,0.49291,8.727,0,100,100,52.70571,100
2024-03-17,4.23547,11.04422,3.59419,0.83115000000000006,0.27153,0.376,0,100,100,52.70571,100
2024-03-18,4.88113,13.86388,6.77132,1.04215,0.36462,17.331,0,100,100,52.70571,100
2024-03-19,16.74486,17.60356,4.07237,0.87126,0.50098,0,0,100,100,52.70571,100
2024-03-20,17.26632,21.35648,3.20941,0.74181,0.45967,0,0,100,100,52.70571,100
2024-03-21,6.63145,15.27059,6.95894,0.94934,0.39615,3.526,0,100,100,52.70571,100
2024-03-22,14.15001,20.05549,4.32621,0.75449,0.44153,0,0,100,100,52.70571,100
2024-03-23,11.63039,13.83158,2.82688,0.62997,0.69985,1.331,0,100,100,52.70571,100
2024-03-24,11.32855,9.0991,1.8686,0.55768,0.60301,0.27,0,100,100,52.70571,100
2024-03-25,17.18115,15.04889,-1.33159,0.39426,0.54582,0,0,100,100,52.70571,100
2024-03-26,16.35575,15.54892,8.48283,0.48169,0.6994,0,0,100,100,52.70571,100
2024-03-27,3.0114,11.46463,0.85757,0.73319,0.64357,8.372,0,100,100,52.70571,100
2024-03-28,7.68328,10.54741,0.23463,0.70698,0.36472,3.196,0,100,100,52.70571,100
2024-03-29,11.69404,16.49774,1.93051,0.68078,0.74453,0,0,100,100,52.70571,100
2024-03-30,8.17923,13.73051,4.71266,0.8534,0.92651,12.938,0,100,100,52.70571,100
2024-03-31,14.16069,16.16239,3.91761,0.81276,0.91805,0,0,100,100,52.70571,100
2024-04-01,16.77667,13.79366,5.43353,0.76592,0.71617,3.189,0,100,100,52.70571,100
2024-04-02,20.72929,15.5487,3.90454,0.62929,0.56056,0,0,100,100,52.70571,100
2024-04-03,7.35396,11.42003,5.29622,0.76405,0.36999,0.927,0,100,100,52.70571,100
2024-04-04,15.45185,19.81399,4.73847,0.8196,0.52206,0,0,100,100,52.70571,100
2024-04-05,18.97938,25.30997,6.84146,0.77777,0.44833,0,0,100,100,52.70571,100
2024-04-06,19.81901,28.1905,7.42491,0.72768,0.39756,0,0,100,100,52.70571,100
2024-04-07,11.25413,26.14966,10.40561,0.78809,0.36703,0,0,100,100,52.70571,100
2024-04-08,11.19411,24.83259,11.93087,0.78371,0.69475,0,0,100,100,52.70571,100
2024-04-09,3.0742,19.75872,4.60433,0.83272,0.6002,7.393,0,100,100,52.70571,100
2024-04-10,14.70827,13.25325,3.82443,0.74411,0.45937,1.017,0,100,100,52.70571,100
2024-04-11,21.89225,19.901,2.96659,0.86815,0.45791,0,0,100,100,52.70571,100
2024-04-12,22.03548,24.33775,5.25792,0.96312,0.44217,0,0,100,100,52.70571,100
2024-04-13,22.72804,27.98054,7.7776,0.92124,0.36448,0,0,100,100,52.70571,100
2024-04-14,23.42681,29.18516,9.0267,0.85575,0.3718,0,0,100,100,52.70571,100
2024-04-15,13.08166,21.9337,10.59969,0.99213,0.47029,0.098,0,100,100,52.70571,100
2024-04-16,17.09934,12.20612,3.76145,0.57137,0.68751,0.27,0,100,100,52.70571,100
2024-04-17,13.66967,10.53012,1.64208,0.6292,0.56154,1.578,0,100,100,52.70571,100
2024-04-18,19.00387,10.81502,0.04767,0.53006,0.44924,1.001,0,100,100,52.70571,100
2024-04-19,9.87608,9.38594,-2.17494,0.55399,0.58099,2.928,0,100,100,52.70571,100
2024-04-20,16.9187,10.77631,1.66657,0.57959,0.46788,0.312,0,100,100,52.70571,100
2024-04-21,9.043,7.64384,-1.75495,0.54678,0.45253,0.51,0,100,100,52.70571,100
2024-04-22,14.88093,7.29146,-2.10917,0.5294,0.38683,0,0,100,100,52.70571,100
2024-04-23,19.40921,11.36421,-1.63154,0.49304,0.46812,0,0,100,100,52.70571,100
2024-04-24,15.60975,10.60933,1.64175,0.48775,0.52284,0,0,100,100,52.70571,100
2024-04-25,24.45579,13.81228,1.02639,0.47684,0.37462,0,0,100,100,52.70571,100
2024-04-26,21.09354,16.45793,2.3476,0.53365,0.44504,0,0,100,100,52.70571,100
2024-04-27,22.52287,17.66231,4.62515,0.59852,0.63487,0,0,100,100,63.03454,100
2024-04-28,8.2845,18.32293,7.27925,0.79274,0.63007,0,0,100,100,65.42145,100
2024-04-29,20.05575,22.07313,7.44582,0.85536,0.49412,0,0,100,100,67.06517,100
2024-04-30,18.49882,22.78166,13.15987,0.73501,0.70703,0.05,0,100,100,68.35794,100
2024-05-01,19.32665,20.7486,11.81673,0.99605,0.80724,0,0,100,100,69.43947,100
2024-05-02,13.64281,16.95079,7.34397,1.03034,0.4297,2.031,0,100,100,70.37747,100
2024-05-03,12.20247,13.79496,4.8685,0.90656,0.37617,1.301,0,100,100,71.21046,100
2024-05-04,20.88099,20.84286,3.0981900000000002,0.80059,0.38198,0.005,0,100,100,71.96267,100
2024-05-05,15.08948,21.6793,8.96281,1.06218,0.30672,0.239,0,100,100,72.65043,100
2024-05-06,5.72522,15.44188,8.88496,1.21795,0.2501,13.627,0,100,100,73.28533,100
2024-05-07,4.88584,9.34636,6.68907,1.065,0.1839,18.331,0,100,100,73.8759,100
2024-05-08,24.67254,18.93744,5.99649,1.00482,0.31735,0.005,0,100,100,74.42865,100
2024-05-09,28.22331,22.84414,5.56416,1.01978,0.39453,0,0,100,100,74.94863,100
2024-05-10,26.4766,25.78212,7.50751,1.04664,0.38228,0,0,100,100,75.43989,100
2024-05-11,24.81802,26.97829,9.2614,1.05064,0.34148,0,0,100,100,75.90571,100
2024-05-12,20.12617,27.16009,11.95071,1.18294,0.28719,3.929,0,100,100,76.34877,100
2024-05-13,18.23469,23.01874,11.17388,1.2468,0.34322,2.571,0,100,100,76.77132,100
2024-05-14,22.20928,24.36219,7.42535,1.06171,0.45694,0,0,100,100,77.17525,100
2024-05-15,19.21311,20.66457,8.85597,1.02982,0.49309,0.313,0,100,100,77.56218,100
2024-05-16,9.03519,15.32145,8.35123,1.11996,0.32112,10.939,0,100,100,77.93349,100
2024-05-17,29.08101,21.28977,7.04021,0.95619,0.33543,0.044,0,100,100,78.29038,100
2024-05-18,22.61845,22.35506,9.47696,1.02925,0.32102,0.142,0,100,100,78.63389,100
2024-05-19,25.77618,23.42215,9.74841,1.05066,0.34047,0,0,100,100,78.96495,100
2024-05-20,17.86404,23.65271,10.01456,0.99845,0.43665,0,0,100,100,79.28436,100
2024-05-21,21.22297,21.15362,10.81417,1.2108,0.26981,5.467,0,100,100,79.59284,100
2024-05-22,25.69957,21.29887,10.62585,1.13157,0.37118,0.437,0,100,100,79.89103,100
2024-05-23,15.1156,17.40111,9.66585,1.1548,0.28276,5.843,0,100,100,80.17952,100
2024-05-24,18.67163,19.26583,8.96817,1.10805,0.29292,0.361,0,100,100,80.4588,100
2024-05-25,24.33643,22.00191,9.21638,1.05269,0.29901,0.237,0,100,100,80.72936,100
2024-05-26,20.82684,23.45084,9.38661,1.06693,0.27237,0,5,100,100,80.99161,100
2024-05-27,12.21634,21.34873,11.94758,1.40642,0.24089,9.172,5,100,100,81.24593,100
2024-05-28,30.41755,22.59618,10.3272,1.04466,0.39505,0,5,100,100,81.492679999999993,100
2024-05-29,15.12752,20.55376,9.81017,1.11419,0.28246,0.883,5,100,100,81.73218,100
2024-05-30,18.23077,21.41903,11.75598,1.37108,0.28149,8.455,5,100,100,81.96471,100
2024-05-31,7.34697,13.16985,10.03781,0.99081,0.38354,0.983,5,100,100,82.19055,100
2024-06-01,27.79377,21.77051,7.60471,1.06923,0.34885,0,5,100,100,82.40995,100
2024-06-02,12.80431,18.12295,10.91587,1.29735,0.21619,4.055,5,100,100,82.62312,100
2024-06-03,22.85595,23.28528,12.05922,1.37139,0.35588,0.015,5,100,100,82.83029,100
2024-06-04,28.26561,26.20363,12.99187,1.28049,0.32204,0.085,0,100,100,83.03166,100
2024-06-05,29.59243,27.98713,11.17876,1.22709,0.41347,0,10,100,100,83.22739,100
2024-06-06,17.07984,28.4334,12.52046,1.34257,0.28369,2.874,5,100,100,83.41766,100
2024-06-07,20.23953,26.68589,11.21743,1.57866,0.2754,1.422,5,100,100,83.60263,100
2024-06-08,12.12416,22.45258,12.54403,1.66003,0.2242,1.065,5,100,100,83.78244,100
2024-06-09,15.23264,25.55383,13.44113,1.63248,0.26666,3.667,5,100,100,83.95723,100
2024-06-10,23.68674,22.37672,12.79363,1.29365,0.42019,2.228,0,100,100,84.12713,100
2024-06-11,0.73565,20.06213,11.79866,1.09417,0.45042,0,5,100,100,84.29226,100
2024-06-12,23.98405,21.84898,8.39135,0.92259,0.32915,0,5,100,100,84.45273,100
2024-06-13,30.90084,23.92453,8.79751,0.88901,0.38638,0,5,100,100,84.60864,100
2024-06-14,11.27938,18.76699,11.25448,1.26257,0.22553,2.08,5,100,100,84.76009,100
2024-06-15,14.08199,19.5105,12.73196,1.45861,0.25254,11.509,5,100,100,84.90717,100
2024-06-16,24.88256,25.29867,9.95997,1.21868,0.3341,0,5,100,100,85.04998,100
2024-06-17,23.8992,29.19847,13.00246,1.32963,0.28566,0,5,100,100,85.18859,100
2024-06-18,26.9879,29.66657,13.24092,1.3222,0.44239,0,5,100,100,85.32308,100
2024-06-19,23.53649,31.1747,16.42947,1.46938,0.3934,0.433,5,100,100,85.45353,100
2024-06-20,7.87799,22.02713,16.76538,1.83796,0.30193,3.032,5,100,100,85.57999,100
2024-06-21,5.99981,18.28724,12.25786,1.70604,0.32366,12.82,0,100,100,85.70255,100
2024-06-22,14.78945,20.53124,10.5526,1.45268,0.2339,6.498,0,100,100,85.82124,100
2024-06-23,16.60535,21.80348,10.45077,1.33131,0.24808,0.036,0,100,100,85.93615,100
2024-06-24,29.45207,26.74781,10.67874,1.4987,0.35308,0,0,100,100,86.04731,100
2024-06-25,23.25463,28.45653,13.54674,1.46146,0.36124,0,0,100,100,86.15478,100
2024-06-26,15.49743,24.89218,14.42821,1.53736,0.27277,0.163,0,100,100,86.25861,100
2024-06-27,29.21629,31.23276,14.77696,1.57542,0.35422,0.021,0,100,100,86.35885,100
2024-06-28,24.10586,32.91587,17.45363,1.72089,0.27949,0,0,100,100,86.45553,100
2024-06-29,8.91167,29.33499,17.7534,1.66896,0.52569,0.501,0,100,100,86.5487,100
2024-06-30,12.67642,24.70609,15.267,1.70073,0.30376,0,0,100,100,86.6384,100
2024-07-01,20.70775,24.05957,14.8221,1.5769,0.30106,2.432,0,100,100,86.72466,100
2024-07-02,26.00663,25.26814,12.78945,1.2323,0.48678,0,0,100,100,86.80752,100
2024-07-03,14.19618,20.81485,12.66442,1.2632,0.3406,0.551,0,100,100,86.88701,100
2024-07-04,29.67469,27.07491,11.82955,1.22965,0.37028,0,0,100,100,86.96316,100
2024-07-05,27.18815,29.78975,11.82106,1.38472,0.31483,0,0,100,100,87.036,100
2024-07-06,12.19702,27.43685,14.64961,1.66271,0.27687,14.904,0,100,100,87.10556,100
2024-07-07,23.9918,23.55645,14.45941,1.60875,0.28168,1.166,0,100,100,87.17186,100
2024-07-08,28.5191,28.58297,12.22629,1.55487,0.37647,0,0,100,100,87.23493,100
2024-07-09,28.23602,33.00202,14.7388,1.60675,0.32606,0,0,100,100,87.29479,100
2024-07-10,18.33985,30.83865,17.93734,1.84239,0.25833,1.454,0,100,100,87.35145,100
2024-07-11,22.41293,30.00045,16.36295,1.95867,0.27769,0.179,0,100,100,87.40495,100
2024-07-12,7.79446,20.16037,13.28562,1.85683,0.24603,17.248,0,100,100,87.4553,100
2024-07-13,25.69787,24.25018,11.80289,1.46604,0.33522,0.008,0,100,100,87.50251,100
2024-07-14,24.24386,28.19359,9.93672,1.40748,0.35661,0,0,100,100,87.54661,100
2024-07-15,22.7318,31.65381,14.47618,1.66179,0.32378,14.724,0,100,100,87.5876,100
2024-07-16,25.59417,28.73269,15.62981,1.84301,0.26069,2.591,0,100,100,87.6255,100
2024-07-17,25.90747,27.76354,15.05504,1.57219,0.3696,0,0,100,100,87.66033,100
2024-07-18,26.9518,29.74849,14.46955,1.65518,0.39943,0,0,100,100,87.69209,100
2024-07-19,24.02422,32.25359,15.38411,1.53034,0.34107,0,0,100,100,87.7208,100
2024-07-20,28.05276,32.96438,14.93287,1.51636,0.31539,0,0,100,100,87.74645,100
2024-07-21,12.47549,24.02016,15.93415,1.74527,0.36095,6.334,0,100,100,87.76908,100
2024-07-22,26.76817,27.79315,16.65642,1.73449,0.44094,0,0,100,100,87.78867,100
2024-07-23,23.79405,29.60862,17.30633,1.67142,0.36304,0,0,100,100,87.80523,100
2024-07-24,26.82274,29.19499,15.46385,1.54826,0.45106,0,2.004,100,100,87.81878,100
2024-07-25,26.92126,29.72803,13.803,1.54179,0.40991,0,6.67,100,100,87.82931,100
2024-07-26,26.21191,31.34771,14.90503,1.64491,0.38285,0,6.67,100,100,87.83683,100
2024-07-27,23.17018,35.50942,18.35387,1.75016,0.32567,0,5.83,100,100,87.84134,100
2024-07-28,26.64489,32.47052,18.2696,1.9689,0.36305,0.179,5.83,100,100,87.84285,100
2024-07-29,26.40466,34.31714,16.28735,1.69895,0.38922,0,5.83,100,100,87.84278,100
2024-07-30,24.35835,35.31921,18.05386,1.60034,0.27775,0,5.83,100,100,87.84231,100
2024-07-31,21.6532,35.64058,18.10614,1.63513,0.35124,2.975,5.83,100,100,87.84105,100
2024-08-01,15.84038,28.47032,16.19496,1.82509,0.28056,3.167,5.83,100,100,87.8386,100
2024-08-02,20.69198,29.89658,15.16956,1.81125,0.28758,3.789,5.83,100,100,87.83455,100
2024-08-03,25.67743,29.2319,14.48653,1.65134,0.39847,0.023,5.83,100,100,87.82853,100
2024-08-04,23.61127,29.09324,15.38408,1.56873,0.44618,0,5.83,100,100,87.82013,100
2024-08-05,25.43863,30.26871,14.52832,1.62878,0.45358,0,5.83,100,100,87.80897,100
2024-08-06,25.88693,33.20806,15.82408,1.58351,0.43712,0,4.8025,100,100,87.79468,100
2024-08-07,18.06845,28.49878,16.05032,1.62288,0.33628,0.293,4.17,100,100,87.77687,100
2024-08-08,24.979,30.86797,15.44906,1.64318,0.40156,0,5.83,100,100,87.75517,100
2024-08-09,24.3576,31.73461,15.08165,1.59783,0.43273,0,5.83,100,100,87.72922,100
2024-08-10,24.79938,33.09032,16.34053,1.70705,0.39138,0,5.83,100,100,87.69866,100
2024-08-11,24.11689,35.0928,18.37324,1.82489,0.35977,0,5.83,100,100,87.66313,100
2024-08-12,19.3641,35.29577,15.92812,1.74573,0.42301,4.139,5.375,100,100,87.6223,100
2024-08-13,23.28467,35.17954,14.0809,1.5821,0.28295,0.02,8.25,100,100,87.57582,100
2024-08-14,14.60113,26.88196,15.74801,1.63164,0.30251,1.139,5,100,100,87.52336,100
2024-08-15,18.4057,31.49051,13.84317,1.56359,0.33984,0.01,5,100,100,87.46462,100
2024-08-16,22.39228,31.52895,15.53626,1.66905,0.31962,0,5,100,100,87.39928,100
2024-08-17,6.41686,21.4416,17.40462,2.15351,0.14179,21.892,5,100,100,87.32704,100
2024-08-18,10.03465,20.83647,15.40005,1.72008,0.2824,4.891,5,100,100,87.24761,100
2024-08-19,21.01148,25.85602,14.38686,1.57431,0.34013,0,5,100,100,87.16072,100
2024-08-20,23.06355,27.58249,12.92758,1.65931,0.38849,0,5,100,100,87.0661,100
2024-08-21,22.12206,26.07545,13.83218,1.49078,0.47355,0,5,100,100,86.9635,100
2024-08-22,21.71797,27.52864,12.13683,1.49297,0.36807,0,5,100,100,86.85268,100
2024-08-23,22.09907,31.17388,13.13042,1.48239,0.37055,0,5,100,100,86.73341,100
2024-08-24,21.94793,33.34173,14.38222,1.53657,0.4819,0.245,5,100,100,86.60548,100
2024-08-25,15.08844,22.7509,15.82867,1.61583,0.29532,3.412,5,100,100,86.46868,100
2024-08-26,19.34163,24.83652,15.11652,1.51561,0.3319,0,5,100,100,86.32282,100
2024-08-27,21.67087,30.60016,13.48379,1.58536,0.34697,0,5,100,100,86.16774,100
2024-08-28,20.8621,31.64327,13.95204,1.4848,0.33158,0,5,100,100,86.00327,100
2024-08-29,19.89302,32.43397,15.3069,1.48528,0.30959,0,5,100,100,85.82927,100
2024-08-30,20.19721,32.80028,15.75133,1.50306,0.31308,0,5,100,100,85.6456,100
2024-08-31,18.68988,32.69606,15.16189,1.47181,0.32791,0,5,100,100,85.45217,100
2024-09-01,17.65575,32.69756,15.57626,1.44098,0.35738,0,5,100,100,85.24886,100
2024-09-02,11.80907,25.18217,16.05738,1.67392,0.29085,0,5,100,100,85.03559,100
2024-09-03,10.22746,27.3311,17.48887,1.50025,0.28535,0,5,100,100,84.8123,100
2024-09-04,10.41772,25.8281,16.37598,1.73964,0.34304,0.99,5,100,100,84.57893,100
2024-09-05,9.28671,20.6745,14.4039,1.5951,0.40485,13.223,5,100,100,84.33545,100
2024-09-06,19.38037,27.64601,13.08674,1.47025,0.32758,0,5,100,100,84.08184,100
2024-09-07,20.04824,28.16116,12.46299,1.33299,0.52962,0,5,100,100,83.8181,100
2024-09-08,3.74409,22.37253,14.18159,1.53595,0.23865,18.655,5,100,100,83.54424,100
2024-09-09,7.56045,16.43793,12.87828,1.48832,0.3116,6.489,5,100,100,83.26028,100
2024-09-10,18.98701,21.82254,10.12618,1.28445,0.3846,0,0,100,100,82.96628,100
2024-09-11,8.09576,17.8452,8.74038,1.25383,0.2125,3.231,0,100,100,82.6623,100
2024-09-12,13.30268,15.26,8.21934,0.8345,0.43041,0.14,0,100,100,82.34842,100
2024-09-13,7.20987,11.81869,6.8933,0.75994,0.48012,0.844,5,100,100,82.02472,100
2024-09-14,11.5693,15.55484,4.54753,0.80571,0.4619,0.01,5,100,100,81.69133,100
2024-09-15,18.86322,18.31079,2.55976,0.86616,0.37515,0,5,100,100,81.34837,100
2024-09-16,8.94281,15.07833,4.59329,0.94219,0.36595,0,5,100,100,80.99598,100
2024-09-17,17.9809,21.67498,6.2895,1.01963,0.38484,0,5,100,100,80.63431,100
2024-09-18,17.88619,21.01874,5.47803,1.03388,0.39744,0,5,100,100,80.26356,100
2024-09-19,12.87602,20.85247,7.10447,1.16647,0.31972,0,5,100,100,79.88389,100
2024-09-20,11.88456,23.11482,9.92735,1.08865,0.30664,0,5,100,100,79.49553,100
2024-09-21,14.85339,23.61279,8.66536,0.99178,0.46997,0,5,100,100,79.09868,100
2024-09-22,11.85209,24.10663,10.93766,1.1167,0.26976,1.23,5,100,100,78.69359,100
2024-09-23,4.66681,15.34833,9.26075,1.36708,0.20472,3.204,5,100,100,78.28051,100
2024-09-24,13.03055,19.58027,8.61846,1.16562,0.31801,0.111,5,100,100,77.85969,100
2024-09-25,11.20664,19.95502,6.43813,1.10419,0.32841,1.807,5,100,100,77.43141,100
2024-09-26,3.72716,14.84013,11.29545,1.43847,0.19167,31.363,5,100,100,76.99597,100
2024-09-27,8.84823,18.29229,6.61921,1.24947,0.25697,0.448,5,100,100,76.55366,100
2024-09-28,8.66719,14.67344,6.03883,0.99474,0.37442,1.148,5,100,100,76.10482,100
2024-09-29,13.9449,17.172,4.59352,0.93438,0.2834,0,5,100,100,75.64975,100
2024-09-30,13.99265,22.01375,8.38426,1.03088,0.37522,0,5,100,100,75.18881,100
2024-10-01,2.87079,12.68838,10.08549,1.2603,0.17985,10.996,5,100,100,74.72235,100
2024-10-02,15.46327,17.24327,8.08752,1.16407,0.35491,16.888,5,100,100,74.25072,100
2024-10-03,4.86677,12.71704,7.01353,1.03529,0.24463,0,5,100,100,73.77432,100
2024-10-04,9.07443,15.01992,4.51045,0.89431,0.35608,0,5,100,100,73.29351,100
2024-10-05,14.47376,15.97269,3.30009,0.85097,0.36397,0,5,100,100,72.8087,100
2024-10-06,5.76993,14.12973,3.18378,0.92292,0.24999,0.223,5,100,100,72.32028,100
2024-10-07,11.14003,22.27382,8.73873,1.1578,0.33228,0.351,5,100,100,71.82867,100
2024-10-08,2.36001,13.92486,9.50992,1.32018,0.27926,7.006,5,100,100,71.33429,100
2024-10-09,8.39088,18.92409,7.04808,1.16311,0.31297,3.612,5,100,100,70.83757,100
2024-10-10,11.46412,18.26899,9.89109,1.16435,0.2748,11.971,5,100,100,70.33895,100
2024-10-11,13.40749,16.80795,5.18776,0.93114,0.34913,0,5,100,100,69.83885,100
2024-10-12,7.35547,15.35821,3.40842,0.97654,0.26722,5.394,5,100,100,69.33774,100
2024-10-13,4.09271,14.27024,8.47594,1.2871,0.18812,4.416,5,100,100,68.83606,100
2024-10-14,2.12248,12.27366,7.21422,1.20142,0.20467,2.674,5,100,100,68.33427,100
2024-10-15,6.80893,18.99416,8.12695,1.32483,0.28624,0.851,5,100,100,67.83283,100
2024-10-16,7.74623,22.3442,10.50191,1.24165,0.40056,0,5,100,100,67.33221,100
2024-10-17,6.8538,22.73463,14.52407,1.22323,0.41781,0,5,100,100,66.83288,100
2024-10-18,4.9915,19.45744,8.59017,1.33837,0.39352,5.249,5,100,100,66.3353,100
2024-10-19,5.68661,14.25193,6.69901,1.1474,0.27194,0.053,5,100,100,65.83995,100
2024-10-20,9.60106,19.03858,7.0273,1.22114,0.38164,0,5,100,100,65.3473,100
2024-10-21,9.92593,20.65021,8.54143,1.24552,0.43406,0.018,5,100,100,64.85783,100
2024-10-22,6.48821,19.26183,9.86244,1.32026,0.34506,0,5,100,100,64.37201,100
2024-10-23,6.25181,17.93656,12.40635,1.39948,0.2122,0,5,100,100,63.89031,100
2024-10-24,8.26414,18.86171,8.88603,1.17108,0.36231,0,5,100,100,63.4132,100
2024-10-25,6.56378,20.41609,7.73619,1.08955,0.50017,0,0,100,100,62.94115,100
2024-10-26,5.28965,20.52528,7.91198,1.13203,0.60402,0,0,100,100,62.47464,100
2024-10-27,5.31924,19.36214,9.28231,1.21033,0.45684,0,0,100,100,62.01412,100
2024-10-28,6.20572,17.18364,7.35539,1.08403,0.41413,0,0,100,100,61.56005,100
2024-10-29,5.83784,16.32188,6.47386,1.01843,0.46074,0,0,100,100,61.1129,100
2024-10-30,5.71794,15.65882,5.64465,0.96203,0.51818,0,0,100,100,60.6731,100
2024-10-31,5.39435,14.42348,4.7936,0.85806,0.58779,0,0,100,100,60.24111,100
2024-11-01,4.87235,13.22691,3.59011,0.79061,0.57461,0,0,100,100,59.81736,100
2024-11-02,4.51601,12.61092,3.99981,0.82833,0.56397,0,0,100,100,59.40229,100
2024-11-03,4.05908,12.125,3.07329,0.80875,0.53615,0,0,100,100,58.99632,100
2024-11-04,3.27376,12.23565,3.81003,0.78193,0.60413,0,0,100,100,58.59986,100
2024-11-05,2.99587,12.31486,3.1506,0.77505,0.56044,0,0,100,100,58.21333,100
2024-11-06,3.39383,12.18175,3.52693,0.817,0.51511,0,0,100,100,57.83713,100
2024-11-07,2.63081,10.11589,3.05153,0.75035,0.52949,0,0,100,100,57.47163,100
2024-11-08,2.23509,9.24297,1.89889,0.69727,0.61288,0,0,100,100,57.11723,100
2024-11-09,2.4616,9.92416,3.33746,0.7217,0.52545,0,0,100,100,56.77429,100
2024-11-10,1.54931,8.5423,1.65751,0.673,0.56282,0,0,100,100,56.44317,100
2024-11-11,1.30926,6.14212,-0.59387,0.69793,0.51274,0.116,0,100,100,56.12422,100
2024-11-12,2.56415,10.924620000000001,1.82235,0.74662,0.42833,8.525,0,100,100,55.81776,100
2024-11-13,2.95507,7.05829,-1.08536,0.59577,0.3889,0,0,100,100,55.52413,100
2024-11-14,2.01067,6.45981,-0.66517,0.66839,0.39761,0,0,100,100,55.24363,100
2024-11-15,0.70558,3.16104,-1.79378,0.54243,0.56428,0,0,100,100,54.97655,100
2024-11-16,0.69494,4.18868,-1.27888,0.53146,0.60683,0,0,100,100,54.72318,100
